Datetime,Username,Like Counts,Tweet,Class
2022-12-01 16:15:14+00:00,Yokiirahmada,0,@idextratime Asli kdb iki kenek mental health ta yaopo ya,Others
2022-12-29 16:11:51+00:00,ssnakequeenn,9,"@ui_fess alesan mental health kak, laku banget ato kalo mau yang memacu adrenaline bongkar aja aib aib mu (maaf kak track record sy jelek)",Feelings and Problematization
2022-12-24 07:28:38+00:00,toucyaxvle,0,Lama lama emg what's app ga sehat anjg buat kesehatan mental gue hhaa,Stigma
2022-11-28 18:47:13+00:00,aisdwjyn,0,"fisik, kemampuan, ekonomi, agama, mental health, bahkan ras tidak pantas dijadikan bahan olokan entah oleh orang asing maupun orang terdekat sekalipun.",Stigma
2022-12-01 10:12:47+00:00,elsa_yy13,1,Ingat!!! Jangan terlalu berharap itu nggak baik buat kesehatan mental.,Awareness
2022-11-11 15:38:57+00:00,nur_ebid21,0,"Tapi untuk yang satu ini, sangatlah tak pantas untuk dipertahankan lagi, bahkan sampai menyakiti diri sendiri.
Jagalah kesehatan mental masing-masing.",Awareness
2022-11-16 11:44:45+00:00,dien722,1,@sungganteng Kadang terjadi ketidakseimbangan sehingga membuat kesehatan mental terjadi,Stigma
2022-12-04 10:49:54+00:00,chamomilestory,0,"Baru kali ini baca novel Agatha yg biasanya cuma ngebahas p3mbunuh4an dan segala penyelidikan detektif, tapi yg ini ngebahas segala kesehatan mental dan ada sedikit di bahas soal Dunkirk.",Others
2022-12-16 06:06:00+00:00,_tulangberulang,3,"Rating myself honestly 

Looks: 10/10 
Creativity: 10/10 
Humour: 10/10
Mental Health: 10/10 saya sangat waras
Empathy: 10/10
Patience: 10/10
Social skills: 10/10 
Memory: 10/10

Sebarkan pesan ini ke 5 temanmu utk mendapatkan penampakan juru selamat dan menjadi sempurna spt sy",-
2022-12-15 00:47:20+00:00,pceyeah,0,"Tertawa baik untuk kesehatan mental. Karena pada saat tertawa endorfin dilepaskan, sehingga dapat membuat perasaan jauh lebih baik.",Stigma
2022-12-05 12:57:22+00:00,Ollasahdigagas,3,"ya sudahlah ikutin aja senyum mesem, demi kesehatan mental n demi mengembalikan kelenturan tubuh siapa tau taon depan ketemu rigger yg mau suspen aku 🤣 (mimpi yg ga akan pernah kuwujudkan) 
ya sudah seenggaknya biar ga gampang lemes klo di overused n ditekuk2 😅 (mimpi jilid 2)",Awareness
2022-12-14 15:59:51+00:00,naajehaa_,0,"sikit-sikit cuba tuk jauhkan diri, bukan soal tidak suka. akan tetapi kesihatan mental health penting :)",Awareness
2022-11-07 12:36:02+00:00,rvlvelle,0,"Daredevil 😂

Kadang ya gue mikir nih, kalo gue suka menunda dan kurang motivasi tuh karena kondisi mental health gue. Jadi suka berandai-andai. Andai saja gue gak depresot sepertinya gue bisa kerja di NASA 😂 karena bisa menggunakan otak gue dengan maksimal gitu.",Others
2022-12-16 12:46:39+00:00,IrfanR1997,0,"@bdngfess Ini pasti berat sih nder. Kamu yang kuat ya, batasi aja komunikasi dari mereka. Kesehatan mental kamu juga penting. Do'akan aja yang terbaik buat mereka. Semangat✊",Awareness
2022-12-01 13:39:37+00:00,ahomeforyouu,0,@Kiws25 Itu masuk playlist bencong ih. Soalnya si lemesh ini ngebahas mental health dan so kuat seperti kaleng2 duniawi ini wkwk,Others
2022-12-13 13:16:16+00:00,rabbaniahmad_,137,"Kalau pergi kerja pun dah rasa tak semangat &amp; tak seronok nak kerja itu tandanya anda dah “burn out” lah tu. Kalau boleh, minta lah cuti kat boss tu. Pergi lah bercuti kat mana2, or duduk rumah &amp; tenangkan fikiran. Ingat, your mental health are matters.",Awareness
2022-11-08 16:41:25+00:00,papakuma18,0,"@SalaamIndonesia banyak bgt skrg nih yg jadiin cobaan sbgai beban, lama kelamaan ngerasa beban terlalu berat akhirnya mempengaruhi kesehatan mental. yukk terus berpikir positif dan dekatkan diri ke Allah biar diri merasa tenang, karna udah di kasih tau tentang doanya jadi harus sering2 berdoa",Stigma
2022-10-28 10:58:17+00:00,helloitskims,0,"@ajengut_ Done, wish me luck 🥰 makasih ya buat kaka yg sudah ngadain giveaway semoga selalu diberikan kesehatan fisik &amp; mental, panjang umur, dijauhkah dr semua penyakit, diberikan rezeki yang melimpah, dijauhkan dari orang jahat, segala urusan lancar, Amin",Others
2022-11-08 00:00:54+00:00,CFC_Jak,1,"@zoelfick Kadang bukan soal masalah hidup, tapi mental health bang. Di indo jarang ada seminar soal mental health. Kalo masalah hidup, ada yg berat tapi mental health sehat bawaannya tetap positive vibes. Di korsel ada orang berkecukupan tau2 bundir. Alasannya bosan hidup. Masalah mental.",Stigma
2022-12-16 13:20:34+00:00,melhc_archive,0,"@tanyarlfes Satu kata : Bersyukur.
Bersyukur dalam segala hal, dan semoga gak pernah ada dilingkungan toxic lagi for my better mental health. Aku sayang dirikuuuuu pokoknya!!",Awareness
2022-10-27 11:17:03+00:00,KisaBersama,1,KISA adalah komunitas peduli kesehatan mental yang akan memberikan pelayanan konseling secara gratis untuk mahasiswa S1 Unair,Accessibility and Funding
2022-10-28 10:06:42+00:00,iiaalovaonf,0,"@cherrbomin Yongguk jarang cerita pasal yongnam actually,hes very private person. Tapi waktu dia hiatus back in 2016 due to mental health, yongnam pindah masuk ke rumah dia untuk jaga yongguk tak salah kita. Ahh jongup, dia pun macam changyun, someone that we wish wont change",-
2022-12-15 12:02:40+00:00,AhmadUmmusalma_,0,"@khady_Sulex @mousteebazza Wallahy kina da matsala rayuwanki, ai by january dama dole mental health ya dawo -15, normal ne",-
2022-11-24 10:39:24+00:00,yudhhkrjkko,0,@prasprasetja Ini mah modelan orang eskapis yg nyari pembenaran doang. Bilang aja males. Dikasih tugas banyak dikit bilangnya ga cocok ama mental health. Generasi skrg memang aneh wkwk,Feelings and Problematization
2022-12-30 01:45:07+00:00,convomfs,40,"💭 aku mau cek kesehatan mental, bagusnya ke psikolog atau psikiater? perbedaan keduanya apa ya? makasih yaa 🙏",Accessibility and Funding
2022-11-26 01:11:37+00:00,kharisma_andin,0,Apa manfaat dari kesehatan mental?,Others
2022-12-21 13:51:22+00:00,taciksyariah,0,"setelah gue menggali diri sendiri apa yang membuat mental health gue membaik dari hari ke hari, ternyata bukan renang sebagaimana olahraga fav gue. dulu gue keluar dari lembaga renang karena mental gue makin memburuk",Stigma
2022-12-22 01:54:14+00:00,asmauliyah,0,"Setelah merasakan bahwa kesehatan mental ibu serentan itu, saya berhenti menghakimi ibu yang meninggalkan atau membawa anaknya kemanapun dia berada (dunia/akhirat)",Others
2022-12-11 08:05:27+00:00,haharutok,0,"@dlvynte Kamu nunggu didepan toilet apa gimana sih mba? Mending take down demi mental health daripada makin dikata²in. Ayo mba take down sama klarifikasi, ohoho",Awareness
2022-11-01 18:56:01+00:00,devilici0us_,0,nekat balik malang demi kesehatan mental.,Awareness
2022-12-18 14:44:02+00:00,chiastaki,0,"Looks: 7 (ganteng di cermin, jelek minta ampun di kamera hp) (subjektif)
Creativity: 8
Humour: 6
Mental Health: 7? Aku ga merhatiin mental health ku sih
Empathy: 3
Patience: 8
Social skills: 3
Memory: 6",-
2022-12-12 02:32:38+00:00,shootxstars,1,"@tanyakanrl Buat mental health kamu. Temenmu baik mau ngingetin dan ngasi tau kamu, emang kalau lagi demen”nya agak kesel digituin tapi coba aja pelan”, good luck nder",Others
2022-12-20 09:22:46+00:00,sojungdaily,0,"@worksfess tetep kerja, selama gak merusak mental health loh ya. Kalau sdh smpe ngerusak kita, out aja kitanya dripada kitanya yg rusak, mahal nder kesehatan itu.",Awareness
2022-12-06 13:21:34+00:00,dyanstr19,0,"Dunia ini awikwok banget ya, banyak yang harus dijalani, mulai dari keluarga, percintaan, kerjaan, masa depan, kehidupan sendiri, belum juga mental, pikiran &amp; kesehatan jasmani dan rohani",Stigma
2022-12-31 13:54:43+00:00,15_mrj,1,"Dari semua yg pergi. 
Aku cuma mau mental health ku sembuh. :(
Ng kuat gini terus :')",Feelings and Problematization
2022-10-29 12:56:09+00:00,apricotleci,0,"financial, mental health, dan trust issue. Selamat bagi yang mampu menjalankan hahaha karena menikah adalah ibadah lebih baik dilakoni di waktu yang tepat",Others
2022-11-23 02:40:42+00:00,greenypluto,0,dah biasa berdikari sampai jadi takut nak minta tolong orang. overthinking teruk gila nak selesaikan sendiri :( i can feel my mental health getting worse,Feelings and Problematization
2022-12-06 01:33:48+00:00,miawmeow_,0,Soleh ini banyak merusak mental health kucing lainnya termasuk miawmeow_,Others
2022-11-30 13:23:15+00:00,deviamaliaaaaa,0,"Porsikan sesuatu sesuai porsinya, jangan berlebihan kamu berhak menyayangi dirimu sendiri. Take care of ur mental health.",Awareness
2022-11-24 02:40:17+00:00,amirhimself,1,"Aku tak main-main pura-pura kiut bila aku cakap pindah keluar KL dan harapnya ke Thailand ialah soal hidup mati untuk aku. Aku duk sana, berat turun, mental health improve. Aku balik sini terus stress, batuk dah kembali dan rasa nak bunuh orang meningkat.",Others
2022-11-09 08:25:53+00:00,sleepy_daylight,0,"Saya tidak memutuskan hubungan dengan siapapun. Saya hanya berusaha selalu ada jika memang saya diperlukan.  Saya hanya  sedang menjaga kesehatan mental saya dan saya hanya akan berdiri ditempat saya di hargai meskipun saya akan sendiri, jika ada yg merasa saya jahat tak masalah.",Others
2022-11-24 02:46:22+00:00,ddddansu,582,@collegemenfess Mental health mah ke psikolog njing jangan skip kls mulu,Accessibility and Funding
2022-12-15 01:42:39+00:00,Dahlagpp,0,"@darjofess Harus nya boleh si, demi kesehatan mental. percaya mitos tp kamu stress karna lingkunganmu sehari2. Nek aku se gak ngoros, tetep pindah ae",Awareness
2022-11-13 16:06:26+00:00,lilacpalette_,0,gue sebelum beneran terjun jadi author udah mulai riset-riset soal ini. hal-hal yang berkaitan dengan kesehatan fisik/mental pun akhirnya gue tau dari baca-baca sendiri (karena ternyata mereka punya beberapa aturan preventifnya). tapi ya pada akhirnya pas nulis senyaman gue sih.,Others
2022-11-11 00:04:29+00:00,Unsoedfess1963,44,"Jends aku tiba2 kepikiran. Ini mahasiswa2 unsoed yang ada mental health issue kalo disatuin kayanya bisa deh ngebentuk satu komunitas tersendiri. Dan kenapa aku bilang disuruh bikin komunitas, yaa biar mereka/kalian ga ngerasa sendiri dan bisa saling support satu sama lain. Wdyt?",Accessibility and Funding
2022-12-17 15:31:32+00:00,RapimaSimanull1,0,"#Mentalhealth 
Mental Health adalah kondisi jiwa seseorang yang berhubungan dengan kecemasan, kegelisaan dan gangguan suasana hati. 😢
Kalian pernah gak sih mengalami gangguan mental????😳
Kek mana sih rasanya mengalami gangguan mental??? Soalnya belum pernah mengalami hal ini.🤍",Classification
2022-12-20 09:47:17+00:00,furmalice,0,"@convomfs Saran nder for your own mental health, mending kasih jarak dri ortu misal ada dana buat ngekos, better ngekos. Atau meminimkan encounter, tpi bkn putis silaturahmi ya.

Karena pengalaman gua jga gitu. Btw semangat terus nder, kamu gk sendirian kok",Awareness
2022-12-15 16:59:10+00:00,bananachuchu13,0,"Honestly rate yourself 

Looks: 5/10
Creativity: 5/10
Humour: -1/10 (humor saya rendah semuanya di ketawain) 
Mental Health: 7/10
Empathy: 9/10 
Patience: 9/10 (ak penyabar bgt kek bapak) 🙏
Social skills: 8/10 (ni pd aj) 🙏
Memory: 3/10 (saya pikunan) 🙏",-
2022-12-14 06:06:44+00:00,dipausee,0,"@elsfr0zn gila gue lama lama, 2023 dipa pindah ke kantor yang mental health friendly🙏🙏",Others
2022-11-24 14:03:59+00:00,dawbluee,0,"(((mental health lebih penting dari perkuliahan))) wkwkwkwkwk GA USAH KULIAH AJA NDER. Nanti kalo kaga masuk lama, terus nilai lo ancur, mental health lagi yang 'diserang' makin ruwet idup lo. 

Lari dari masalah kok dikataa aware mental health, lo nya aja yang males nder.",Awareness
2022-10-26 01:07:22+00:00,senjaesthetik,9,"Untuk sekarang nggak ada yang lebih penting dari dikasih ibadah, orangtua, masa depan, dan mental health, sebab uang dan teman itu mah bisa nyusul.",Awareness
2022-11-26 09:13:17+00:00,reinwltr,2,"baru tahu ada bipolar after few years, mental health merundum teruk this year, dapat balik cinta pertama tapi asyik disakiti.",Classification
2022-12-23 07:35:33+00:00,aatiiraahothman,0,"Sebagai orang yang sangat menjaga mental health, no.4 mmg menjadi pilihan walaupun selalu kene bebel dengan mak 😂",Others
2022-12-03 06:20:16+00:00,katjomu,0,"kesehatan mental ternyata lebih penting guys dari apapun, lakuin yang bikin lo tenang jauhin orang orang yanh bikin lo tambah sakit.",Awareness
2022-10-26 16:32:16+00:00,hoshjiayaa,0,"@kimmingyx dari seventeen yg bisa mengubah hidup aku, terutama soal kesehatan mental. mungkin bagi sebagian org ini spele, tp menurut aku ini kasih impact bgt. aku jd rajin bersih2in kamar, krna sblmnya kamar aku berantakan bgt (kamar yg berantakan itu trgntung sm kesehatan mental)",Stigma
2022-10-28 11:44:40+00:00,yajlas,0,@rlgxg jangan gitu ya nder gak baik buat kesehatan mental pacarmu,Awareness
2022-12-29 10:49:40+00:00,paracetamolgurl,2,Rela kehilangan tempat ke clingy an kuu demi kesehatan mental☺️🙏🏼,Awareness
2022-10-26 11:29:40+00:00,Ngkii_,0,"@ky0mint aku baik baik ajaa, aku sengaja ngejauhin sosmed buat benerin mental health dlu wkwkw makasi tofu!!! tofu juga semoga baik baik aja ya!",Awareness
2022-11-10 03:50:58+00:00,canggawilantika,0,"Kalo di ladenin nanti bawa bawa mental health wkwk

Shame on u!!!",Stigma
2022-11-24 06:33:44+00:00,MBE_AJAA,0,@ssingssgf Apapun kenakalannya mental health alasannya,Stigma
2022-11-08 15:13:56+00:00,debbysnd,0,"@SalaamIndonesia Yg paling penting kita harus tetap deket sm Allah, tetap berdoa dan beribadah biar dijauhkan dari hal-hal yg ga kita pengen, jadi kesehatan mental kita bisa terjaga 🥰",Stigma
2022-10-27 13:06:13+00:00,deathbusters5,0,@sutobrot Tapi berat buat temen2 odhiv kita yg menjalankan. Karna mental mereka sangat berpengaruh untuk kesehatan. Bahkan perlu waktu untuk mereka menerima kehidupan yg berbeda dari sebelumnya,Others
2022-12-04 13:28:31+00:00,_Ieejenogf,10,"yang bisa di simpul kan dari tds the movie
1. jeno sama haechan asli nya suka nempel nempel 
2. standar lelaki gue makin tinggi alias kaya mark lee #gataudiri
3. jeno pacar jaemin 🙏🏻 soal nya ADA BAGIAN MEREJA YANG SGUDHS woi sngt pacaran
4. mental health chenle sngt amat stabil",Others
2022-10-29 13:47:51+00:00,Khud_Ki_Khushi,4,@Billoo14 @AmjadFalki Wo na bhi krta tb bhi inse zyada game awarness rkhta hai r wo players ki betterment keliye bt krta h r tareeke se mistakes highlight krta h kisi ki mental health ka satiyanas nhi krta,-
2022-11-19 03:15:19+00:00,Riradeya,6,Contoh nyata bahwa generasi melek mental health itu miris norma dan etika.,Youth
2022-12-21 08:57:39+00:00,yoreojwo,0,@auntagonies Jokiin aja kalo mancing mah 50 rebu mayan udh dpt the catch r5 plus mental health terjaga,Others
2022-12-03 03:06:23+00:00,yukaikosora,0,kesehatan mental kesehatan mental anj lu salah satu faktor unstable mental health gue,Feelings and Problematization
2022-11-10 03:07:15+00:00,zstrngr,0,@collegemenfess Semangat nder. Semoga diberi kemudahan dan kelancaran ya. Jangan lupa tetep jaga kesehatan diri sendiri terutama mental dan jangan lupa sama ibadah,Awareness
2022-11-06 00:36:05+00:00,aimanzom,1,Bila tanya orang jawa apa khabar dia akan jawab waras sebab mental health is most important,Awareness
2022-12-27 23:12:23+00:00,rdwellxy,1,"@convomfs Catat smua gejalamu nder, yg sekiranya org normal g mlakukan apa yg lu lakuin slama ini. Biasanya kl ada penyakit mental itu berpengaruh sm kehidupan sehari2 kesehatan menurun/lebih menutup diri/gabisa konsen/sensitif/ngomong sndiri etc. Kl skiranya udh gjala berat ke psikiater",Classification
2022-11-16 07:07:00+00:00,bagianbukutamu,0,@kajujucheeze Utamakan kesehatan mental,Awareness
2022-11-26 09:51:29+00:00,mang_tarno,0,"lha lonte yen kakean sabar iso ngentuke duit tak sabar, lha masalahe ki sabar teros iso keno kesehatan mental og SU. lak malah kentir dw",-
2022-11-29 08:07:32+00:00,AgusWestBorneo,0,"@dewanto07985162 Lah ngapain juga diterusin? Argumentasimu poinnya cuma mau giring supaya benci pk Jokowi kok😆😆

Menurut dunia psikologi, memendam kebencian itu gak baik buat kesehatan mental. Cobalah kurang²i. Prabowo sama Sandi aja udah move on kok🤭 atau dtg ke psikolog sekalian. GWS ya kek?",Stigma
2022-12-21 10:27:18+00:00,marcoseta_,0,@GhibahNaqMetal dimarahin dikit ngaku kena mental health ngentd,Feelings and Problematization
2022-12-12 09:17:09+00:00,maihonPAKISTANI,0,@bilalsaifgonda4 mental health tabah hogayi hai uski ye toh ma b manta hu,-
2022-11-25 00:17:11+00:00,evesevies,0,"@collegemenfess bahkan ada kok yang gara2 mental health sampe cuti kuliah atau keluar dan mulai dari aaal kuliah dikampus lain. ada kok guys dan mereka juga capek seperti itu tp gimana lagi, jangan meremehkan hal hal yg ngga kalian tau dan ngga pernah rasain ya.",Stigma
2022-12-10 09:05:04+00:00,HMDMathUI,0,"BSM hadir untuk membantu warga Departemen Matematika untuk meningkatkan kesadaran akan pentingnya kesehatan mental. Semoga teman-teman termotivasi, ya!

Nantikan quotes menarik BSM berikutnya!",Service
2022-11-20 11:21:11+00:00,pibilldchs,0,@dexxsyel ChalamKao Stan untuk kesehatan mental yang lebih baik 🤝,Awareness
2022-12-12 13:44:43+00:00,purplegreendks,0,@zalaaaaa_15 Demi kesehatan mental kita yg masya Allah sehatnya 🤣,Awareness
2022-11-27 01:46:02+00:00,hasequoia,0,"@nathaniels_s Tapi ini sungguh ngga baik buat kesehatan mental, jiwa dan raga 🥲",Awareness
2022-12-19 16:21:44+00:00,usrmahesa,5,@ssefnum Bisa kenal KCJ walaupun suka kena mental health but i love them so much! @txtalrick @menxg @menxgg @shinnoa @404howlin @Rinrdou @ddceonu @sfunoo @KANGTAEHDUN @nseunghan,Others
2022-12-06 10:52:18+00:00,j0weyna,0,Previous company. Rasa tak dihargai. Suka pressure pressure sampai hri hri rasa nak resign depress rasa masa kerja situ. Hari hari boss nak cri salah. Pilih untuk resign sbb nak jaga mental health . Bersyukur jumpa company yg lebih better.,Feelings and Problematization
2022-12-12 15:07:57+00:00,Adityatris,0,@FaktaSepakbola Susah2 pemerintah gratisin konsul ke psikolog pake bpjs buat kesehatan mental. Liga tai malah tiap hari kelakuan tolol mulu,Accessibility and Funding
2022-11-26 11:18:17+00:00,massaall_,81,"@DeskaFazura @darariwiwi @HesoyamCeje @tanyarlfes Kalo dlm dunia medis khususnya psikologi kesehatan mental mgkn bisa dijelaskan dengan logika. Mulai dr kelelahan, dehidrasi smp akhirnya halusinasi. Sbg seorang yang beragama tentu sy percaya dengan kesurupan, karena kita hidup berdampingan. Sains belum mampu menjangkau hal ghaib",Classification
2022-12-24 03:43:39+00:00,gitakarmani,2,"@prasprasetja Setuju. Apapun diagnosa mental health, itu bukan hal yg pantas diromantisasi. Buat yg pernah ke tenaga ahli, pasti berat + malu karena kita dipaksa buka hal2 yg ga pengen diingat lagi ke mereka. Bahkan kita tutup rapat2 ttg issue ini dari org lain karena takut dibilang gila.",Feelings and Problematization
2022-12-07 19:28:39+00:00,lacimoelala,0,@collegemenfess proyek uas kesehatan mental sm perkembangan karakter. uasnya mah sejarah aliran psiko sm biopsi,Others
2022-11-20 12:09:43+00:00,jennaaise,0,masalah di rumah tu emang sengaruh itu buat kesehatan mental lu,Others
2022-12-05 05:55:41+00:00,paintmist,0,"Semua orang emang perlu menanamkan kalo nggak semuanya bisa sesuai ekspektasi dia, apalagi orang Indonesia yang masih awam soal kesehatan mental",Stigma
2022-12-10 11:04:42+00:00,RestuRahma017,0,"Sudah di bilangin, jangan berlebihan perhatian ke orang yang tidak tau caranya menghargai, sakit kan, niat baik belum tentu dapat respon baik 🫶🏻 jaga kesehatan mental sendiri aja siih ya",Awareness
2022-11-12 13:07:24+00:00,haekalrast,0,Di didik agama tapi engga mental health.. emang kamu kira pendidikan agama isinya apa aja selama ini? 😅,Others
2022-10-27 16:30:40+00:00,fortunatelads,1,@akutemansambat @idextratime waw Langsung buat narasi ngomongin mental health tai kucing awal musim lu songon goblok koar2 lu jg kalau menang ngebully jg makanya kalau tim lu masih tolol nggak ush koar2 goblok,Feelings and Problematization
2022-11-10 06:53:38+00:00,Stopheu,0,Siapling pinter panjangxlebar ttng mental health tapi masalah tegur sapa sederhana aja culture shock,Feelings and Problematization
2022-11-27 12:18:47+00:00,sofianaest,0,"2 hari ini isinya manifesting kesehatan mental. Sabtu konsul masalah hidup, minggu melihat pameran interpretasi menyikapi perjalanan hidup",Others
2022-12-04 06:36:47+00:00,XARElN,0,"@worksfess Tinggal ma sodara memang terlihat hemat bisa hemat sampe 1 jutaan, tp ingat itu semua akan di bayar dengan mental health eluh",Stigma
2022-11-25 13:25:28+00:00,cimsanasional,0,"Kesehatan mental bukan lagi hal yang tabu untuk dibicarakan. Mari bersama-sama menguatkan kesehatan mental pemuda demi generasi penerus Indonesia yang lebih berkualitas!

CIMSA
Empowering Medical Students 
Improving Nation's Health",Youth
2022-12-15 03:29:32+00:00,gutdeypris,0,@orriorio demi kesehatan mental,Awareness
2022-11-21 13:09:27+00:00,worldofchad_,1,Enaku mesalese mental health dana menga paburen nanaman haha:&lt;,-
2022-10-27 04:07:46+00:00,Minato60575380,0,@audyafiari @barcastuff_idn Selama xavi yang ngelatih mending nonton yang lain aja demi kesehatan mental,Awareness
2022-12-17 13:22:59+00:00,dearlyhuening,0,"Honestly rate yourself 

Looks: 0/10 (pls i'm ugly as f)
Creativity: 10/10 ✨
Humour: 9/10 kalau humor bapak bapak
Mental Health: 2/10 kalau kumatan
Empathy: 5/10 (aku gak peka 😭)
Patience: 3/10 (aku gampang marah aslinya MAAP)
Social skills: 4/10 😭
Memory: 4/10 😭",-
2022-11-30 13:19:07+00:00,gk_jateng,0,"@fathmazizah @Hanifaha18 yuk kak, jadi member di psikolog terdekat untuk konsultasi lebih lanjut mengenai kesehatan mental. cek sedari dini agar terhindar dari stres di usia muda

tweet ini bukan layanan masyarakat",Accessibility and Funding
2022-12-01 05:14:04+00:00,aldienfit,1,"@auroraestaekoo mau kasian tp lu deserve this karma je,its not a half of their suffered (tristan n jerrel)you broke them and their mental health too!
dalangny hrs lebih parah sih dr jeje,aplg si anne sm kenny kalian bdua kudu wajob halal karmany buruk bgt",-
2022-12-17 13:34:46+00:00,izz4_c4n,0,"Selama ini orang yang memiliki gangguan kesehatan mental sering mendapat stigma sehingga malu mencari pertolongan dokter, sampai akhirnya berujung pada penurunan kualitas hidup atau bahkan bunuh diri.
""Live React with""",Stigma
2022-12-02 15:06:03+00:00,Nadyaaurelliaj2,0,"@js_sooyaaaa Mental health lu aja diragukan kok ngomongin orang lain,wkwkwkwk",Feelings and Problematization
2022-11-26 03:10:42+00:00,sishaisha,38,@monsovleil @A1ethmerge @convomfs problematik bisa jadi mereka punya kesehatan mental yg lagi kurang baik. Tapi kebanyakan dari mereka kalo kurang cuan tuh banyak yg cari perkara biar viral,Stigma
2022-12-02 03:56:26+00:00,ohyxng,0,"@goycnjung Bisaaaa, nanti lu kampanyein kesehatan mental melalui vlog/video youtube atau instagram gitu ceritanya #",Others
2022-12-07 03:05:00+00:00,hanaalifia10,0,"@schcampus kesehatan mental tapi juga masalah apapun ke orang tuanya karena barrier yang diciptakan orang tua karena menciptakan kesehatan mental bukan hanya PR dari yang bersangkutan dengan lingkungan sekitarnya hal ini termasuk orang tua, dan sialnya pengetahuan ini masih sangat minim",Stigma
2022-12-05 17:49:05+00:00,januarif4u,0,"metabolisme tubuh juga bisa keganggu. 

&amp; kurang tidur ngaruh juga sama kesehatan mental. 

berkurang rasanya kualitas hidup",Stigma
2022-11-10 17:21:37+00:00,immanismaell,76,"@fiihazmii ""mental health saya tak stabil"" pastu minta break aku macam damn wtf 😒",Feelings and Problematization
2022-11-25 05:08:23+00:00,yudahlahyaa,0,"Kayanya pengertian mental health buruk sekarang tu moodswing, badmood",Stigma
2022-12-05 12:23:07+00:00,hannnndrya,0,"Banyak anak yang kehilangan dirinya sendiri karena orang tua, banyak juga yang mental health nya rusak karena orang tua :) Orang tua ingin dimengerti. Tapi apakah orang tua tidak ingin mengerti anak anaknya?",Stigma
2022-11-24 04:04:14+00:00,buttracha,0,"@collegemenfess no, kalo keseringan namanya bukan take care of mental health tapi lepas dari tanggung jawab. apalgi kalo sampe merugikan org lain misal temen kelompok lo jd kerja sendiri krn harus memaklumi lo, itu namanya egois. bukan nuduh sendernya begini tp yg kaya gini sering banget.",Feelings and Problematization
2022-10-27 00:00:16+00:00,rizqipurnamaku,0,"@sdenta ""Orang2 di social media benar2 sudah merusak mental health kamu!""

Benarkah? Bagaimana bisa orang yg belum pernah saya kenal dan komunikasi bisa merusak mental health saya? Siapa mereka? Siapa saya?",Others
2022-11-03 09:40:06+00:00,aniq8676,0,"@piargh Tak pasti sama ada berkaitan mental health atau tidak. Tapi yg pastinya anak dia buat sketch berdasarkan rujukan di Pinterest, mungkin untuk asah cara sketch tersebut.",Others
2022-12-24 13:55:08+00:00,bucinepepet2,0,"Mute semua status WA/IG/FB dr orng2 masa lalu demi kesehatan mental dan jiwa 🥺😭

Kecuali templek+tentuz

Bener2 definisi ""hidup berjalan spt bajingan"".

Pernah dimasa ""stop bandingin diri"" dan berhasil. Tp ternyata mulai kumat lg di 2022 😭",Awareness
2022-11-12 02:18:26+00:00,manu_yafeel,0,@Riyansupyans Demi kesehatan mental masing-masing,Awareness
2022-12-26 02:38:40+00:00,Agnes_Amaliaa,0,"Plis jgn diburu-buru plis bgt ini mah, gak baik buat kesehatan mental.",Awareness
2022-11-29 13:45:11+00:00,sadarapuspita,0,Permainan ini selain dibayar dengan heart dibayar juga dengan mental health 😊,Others
2022-11-23 16:48:43+00:00,onit_naf,0,"@mybitterlife_ Coba lifestyle sama tips2nya, angkat masalah mental health dan edukasi untuk ke ahlinya, kalo bisa lampirin rekomendasi tempat2nya yg terjangkau👍",Others
2022-12-29 18:16:10+00:00,allabtvd,0,"""kamu itu males, gak usah bawa-bawa kesehatan mental.""",Feelings and Problematization
2022-12-13 11:59:34+00:00,tteokji,0,damn sy dulu fafifu mental health awareness fangirl bgt skrg kesini cuma buat ngetwt “huhu sani” doang.. beginilah guys kl passion dijadiin kerjaan,Others
2022-12-09 14:02:08+00:00,mhdalfaaaa,0,"Untuk mengembangkan energi untuk trs maju ialah dengan mengerjakan apa yang anda ingin kerjakan dan dapatkan energi antusias, semangat mental, dan bahkan kesehatan yang lebih baik.",Others
2022-12-12 07:36:32+00:00,teya11xd,0,@leeteukyuta @ilupyo @itsretnoow @tenleae Prinsip hidupnya gege dulu baru kesehatan mental diri sendiri,Others
2022-11-22 08:48:54+00:00,Sahoo2Baishakhi,0,@Being_romeli @Kruti8_k Pehli baar jab uncle ji aye the tab salman ne khud explain kiya tha q unne allowed kiya gaya .or iss baar sumbul ke saath jo hua ntv pe uski mental health kharab ho sakti thi agar usse call allowed nahi kiya gaya hota.ese  me bhi wo upset rahti hai max time.,-
2022-11-08 15:04:49+00:00,biecoups_,0,"Ini gw mau hide mereka dulu deh kayaknya, untuk kesehatan mental scroll twitter malam ini ... Tp gmn caranya si?",Others
2022-11-14 15:53:18+00:00,komirapointutub,0,"betullah orang cakap orang m*layu bab mental health ni paling susah nak ajar sebenarnya, haritu tegur irls semua buat lawak pasal ocd dia gi tokok tambah lagi main hosp bahagia lol",-
